Attaching 4 probes...
Timestamp;Operation;ByteSize;Command;PID
2023-06-15 22:55:09;READ;1024;nvidia-smi;2508161;
2023-06-15 22:55:09;READ;8192;nvidia-smi;2508161;
2023-06-15 22:55:09;READ;8192;nvidia-smi;2508161;
2023-06-15 22:55:09;WRITE;23;nvidia-smi;2508161;
2023-06-15 22:55:09;WRITE;7;nvidia-smi;2508161;
2023-06-15 22:55:09;WRITE;3;nvidia-smi;2508161;
2023-06-15 22:55:09;WRITE;4;nvidia-smi;2508161;
2023-06-15 22:55:09;WRITE;6;nvidia-smi;2508161;
2023-06-15 22:55:09;WRITE;1;nvidia-smi;2508161;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;READ;832;date;2508163;
2023-06-15 22:55:09;READ;8192;date;2508163;
2023-06-15 22:55:09;READ;8192;date;2508163;
2023-06-15 22:55:09;READ;8192;date;2508163;
2023-06-15 22:55:09;READ;8192;date;2508163;
2023-06-15 22:55:09;WRITE;20;date;2508163;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;WRITE;44;bash;2508165;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;832;awk;2508166;
2023-06-15 22:55:09;READ;8192;awk;2508166;
2023-06-15 22:55:09;READ;8192;awk;2508166;
2023-06-15 22:55:09;READ;8192;awk;2508166;
2023-06-15 22:55:09;READ;16384;awk;2508166;
2023-06-15 22:55:09;READ;12336;awk;2508166;
2023-06-15 22:55:09;READ;9156;awk;2508166;
2023-06-15 22:55:09;READ;4096;awk;2508166;
2023-06-15 22:55:09;READ;4096;awk;2508166;
2023-06-15 22:55:09;WRITE;7;awk;2508166;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;WRITE;44;bash;2508168;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;832;awk;2508169;
2023-06-15 22:55:09;READ;8192;awk;2508169;
2023-06-15 22:55:09;READ;8192;awk;2508169;
2023-06-15 22:55:09;READ;8192;awk;2508169;
2023-06-15 22:55:09;READ;16384;awk;2508169;
2023-06-15 22:55:09;READ;12336;awk;2508169;
2023-06-15 22:55:09;READ;9156;awk;2508169;
2023-06-15 22:55:09;READ;4096;awk;2508169;
2023-06-15 22:55:09;READ;4096;awk;2508169;
2023-06-15 22:55:09;WRITE;3;awk;2508169;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;WRITE;44;bash;2508171;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;832;awk;2508172;
2023-06-15 22:55:09;READ;8192;awk;2508172;
2023-06-15 22:55:09;READ;8192;awk;2508172;
2023-06-15 22:55:09;READ;8192;awk;2508172;
2023-06-15 22:55:09;READ;16384;awk;2508172;
2023-06-15 22:55:09;READ;12336;awk;2508172;
2023-06-15 22:55:09;READ;9156;awk;2508172;
2023-06-15 22:55:09;READ;4096;awk;2508172;
2023-06-15 22:55:09;READ;4096;awk;2508172;
2023-06-15 22:55:09;WRITE;4;awk;2508172;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;WRITE;44;bash;2508174;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;832;awk;2508175;
2023-06-15 22:55:09;READ;8192;awk;2508175;
2023-06-15 22:55:09;READ;8192;awk;2508175;
2023-06-15 22:55:09;READ;8192;awk;2508175;
2023-06-15 22:55:09;READ;16384;awk;2508175;
2023-06-15 22:55:09;READ;12336;awk;2508175;
2023-06-15 22:55:09;READ;9156;awk;2508175;
2023-06-15 22:55:09;READ;4096;awk;2508175;
2023-06-15 22:55:09;READ;4096;awk;2508175;
2023-06-15 22:55:09;WRITE;6;awk;2508175;
2023-06-15 22:55:09;READ;128;bash;2507697;
2023-06-15 22:55:09;WRITE;40;bash;2507697;
2023-06-15 22:55:09;READ;832;sleep;2508176;
2023-06-15 22:55:09;READ;8192;sleep;2508176;
2023-06-15 22:55:09;READ;8192;sleep;2508176;
2023-06-15 22:55:09;READ;4096;redis-server;1691;
2023-06-15 22:55:09;READ;1;redis-server;1691;
2023-06-15 22:55:09;READ;4096;redis-server;1691;
2023-06-15 22:55:09;READ;1;redis-server;1691;
2023-06-15 22:55:09;READ;8;systemd;1;
2023-06-15 22:55:09;READ;4096;redis-server;1691;
2023-06-15 22:55:09;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;99;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;8192;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;8192;nvidia-smi;2508177;
2023-06-15 22:55:10;WRITE;23;nvidia-smi;2508177;
2023-06-15 22:55:10;WRITE;7;nvidia-smi;2508177;
2023-06-15 22:55:10;WRITE;3;nvidia-smi;2508177;
2023-06-15 22:55:10;WRITE;4;nvidia-smi;2508177;
2023-06-15 22:55:10;WRITE;6;nvidia-smi;2508177;
2023-06-15 22:55:10;WRITE;1;nvidia-smi;2508177;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;832;date;2508179;
2023-06-15 22:55:10;READ;8192;date;2508179;
2023-06-15 22:55:10;READ;8192;date;2508179;
2023-06-15 22:55:10;READ;8192;date;2508179;
2023-06-15 22:55:10;READ;8192;date;2508179;
2023-06-15 22:55:10;WRITE;20;date;2508179;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508181;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;832;awk;2508182;
2023-06-15 22:55:10;READ;8192;awk;2508182;
2023-06-15 22:55:10;READ;8192;awk;2508182;
2023-06-15 22:55:10;READ;8192;awk;2508182;
2023-06-15 22:55:10;READ;16384;awk;2508182;
2023-06-15 22:55:10;READ;12336;awk;2508182;
2023-06-15 22:55:10;READ;9156;awk;2508182;
2023-06-15 22:55:10;READ;4096;awk;2508182;
2023-06-15 22:55:10;READ;4096;awk;2508182;
2023-06-15 22:55:10;WRITE;7;awk;2508182;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508184;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;832;awk;2508185;
2023-06-15 22:55:10;READ;8192;awk;2508185;
2023-06-15 22:55:10;READ;8192;awk;2508185;
2023-06-15 22:55:10;READ;8192;awk;2508185;
2023-06-15 22:55:10;READ;16384;awk;2508185;
2023-06-15 22:55:10;READ;12336;awk;2508185;
2023-06-15 22:55:10;READ;9156;awk;2508185;
2023-06-15 22:55:10;READ;4096;awk;2508185;
2023-06-15 22:55:10;READ;4096;awk;2508185;
2023-06-15 22:55:10;WRITE;3;awk;2508185;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508187;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;WRITE;8;pool-gsd-xsetti;3003;
2023-06-15 22:55:10;READ;16;gsd-xsettings;3003;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;READ;832;awk;2508188;
2023-06-15 22:55:10;READ;8192;awk;2508188;
2023-06-15 22:55:10;READ;8192;awk;2508188;
2023-06-15 22:55:10;READ;8192;awk;2508188;
2023-06-15 22:55:10;READ;16384;awk;2508188;
2023-06-15 22:55:10;READ;12336;awk;2508188;
2023-06-15 22:55:10;READ;9156;awk;2508188;
2023-06-15 22:55:10;READ;4096;awk;2508188;
2023-06-15 22:55:10;READ;4096;awk;2508188;
2023-06-15 22:55:10;WRITE;4;awk;2508188;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508190;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;8191;thermald;1109;
2023-06-15 22:55:10;READ;8191;thermald;1109;
2023-06-15 22:55:10;READ;8191;thermald;1109;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;832;awk;2508191;
2023-06-15 22:55:10;READ;8192;awk;2508191;
2023-06-15 22:55:10;READ;8192;awk;2508191;
2023-06-15 22:55:10;READ;8192;awk;2508191;
2023-06-15 22:55:10;READ;16384;awk;2508191;
2023-06-15 22:55:10;READ;12336;awk;2508191;
2023-06-15 22:55:10;READ;9156;awk;2508191;
2023-06-15 22:55:10;READ;4096;awk;2508191;
2023-06-15 22:55:10;READ;4096;awk;2508191;
2023-06-15 22:55:10;WRITE;6;awk;2508191;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;40;bash;2507697;
2023-06-15 22:55:10;READ;832;sleep;2508192;
2023-06-15 22:55:10;READ;8192;sleep;2508192;
2023-06-15 22:55:10;READ;8192;sleep;2508192;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;8;systemd;1;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;WRITE;84;dockerd;2038;
2023-06-15 22:55:10;READ;1639;dockerd;2038;
2023-06-15 22:55:10;READ;1639;dockerd;2038;
2023-06-15 22:55:10;WRITE;52;dockerd;2038;
2023-06-15 22:55:10;READ;5905;dockerd;2038;
2023-06-15 22:55:10;READ;5905;dockerd;2038;
2023-06-15 22:55:10;WRITE;39;dockerd;2038;
2023-06-15 22:55:10;READ;1639;dockerd;2038;
2023-06-15 22:55:10;READ;1639;dockerd;2038;
2023-06-15 22:55:10;WRITE;67;dockerd;2038;
2023-06-15 22:55:10;READ;5905;dockerd;2038;
2023-06-15 22:55:10;READ;5905;dockerd;2038;
2023-06-15 22:55:10;WRITE;52;dockerd;2038;
2023-06-15 22:55:10;READ;1639;dockerd;2038;
2023-06-15 22:55:10;READ;1639;dockerd;2038;
2023-06-15 22:55:10;WRITE;39;dockerd;2038;
2023-06-15 22:55:10;READ;5905;dockerd;2038;
2023-06-15 22:55:10;READ;5905;dockerd;2038;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;1024;irqbalance;1078;
2023-06-15 22:55:10;READ;16384;sshd;2489160;
2023-06-15 22:55:10;WRITE;1067;sshd;2489160;
2023-06-15 22:55:10;READ;16384;sshd;2489160;
2023-06-15 22:55:10;WRITE;396;sshd;2489160;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;832;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;99;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;1024;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;8192;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;8192;nvidia-smi;2508193;
2023-06-15 22:55:10;WRITE;23;nvidia-smi;2508193;
2023-06-15 22:55:10;WRITE;7;nvidia-smi;2508193;
2023-06-15 22:55:10;WRITE;3;nvidia-smi;2508193;
2023-06-15 22:55:10;WRITE;4;nvidia-smi;2508193;
2023-06-15 22:55:10;WRITE;6;nvidia-smi;2508193;
2023-06-15 22:55:10;WRITE;1;nvidia-smi;2508193;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;832;date;2508195;
2023-06-15 22:55:10;READ;8192;date;2508195;
2023-06-15 22:55:10;READ;8192;date;2508195;
2023-06-15 22:55:10;READ;8192;date;2508195;
2023-06-15 22:55:10;READ;8192;date;2508195;
2023-06-15 22:55:10;WRITE;20;date;2508195;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508197;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;832;awk;2508198;
2023-06-15 22:55:10;READ;8192;awk;2508198;
2023-06-15 22:55:10;READ;8192;awk;2508198;
2023-06-15 22:55:10;READ;8192;awk;2508198;
2023-06-15 22:55:10;READ;16384;awk;2508198;
2023-06-15 22:55:10;READ;12336;awk;2508198;
2023-06-15 22:55:10;READ;9156;awk;2508198;
2023-06-15 22:55:10;READ;4096;awk;2508198;
2023-06-15 22:55:10;READ;4096;awk;2508198;
2023-06-15 22:55:10;WRITE;7;awk;2508198;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508200;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;832;awk;2508201;
2023-06-15 22:55:10;READ;8192;awk;2508201;
2023-06-15 22:55:10;READ;8192;awk;2508201;
2023-06-15 22:55:10;READ;8192;awk;2508201;
2023-06-15 22:55:10;READ;16384;awk;2508201;
2023-06-15 22:55:10;READ;12336;awk;2508201;
2023-06-15 22:55:10;READ;9156;awk;2508201;
2023-06-15 22:55:10;READ;4096;awk;2508201;
2023-06-15 22:55:10;READ;4096;awk;2508201;
2023-06-15 22:55:10;WRITE;3;awk;2508201;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508203;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;832;awk;2508204;
2023-06-15 22:55:10;READ;8192;awk;2508204;
2023-06-15 22:55:10;READ;8192;awk;2508204;
2023-06-15 22:55:10;READ;8192;awk;2508204;
2023-06-15 22:55:10;READ;16384;awk;2508204;
2023-06-15 22:55:10;READ;12336;awk;2508204;
2023-06-15 22:55:10;READ;9156;awk;2508204;
2023-06-15 22:55:10;READ;4096;awk;2508204;
2023-06-15 22:55:10;READ;4096;awk;2508204;
2023-06-15 22:55:10;WRITE;4;awk;2508204;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;44;bash;2508206;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;832;awk;2508207;
2023-06-15 22:55:10;READ;8192;awk;2508207;
2023-06-15 22:55:10;READ;8192;awk;2508207;
2023-06-15 22:55:10;READ;8192;awk;2508207;
2023-06-15 22:55:10;READ;16384;awk;2508207;
2023-06-15 22:55:10;READ;12336;awk;2508207;
2023-06-15 22:55:10;READ;9156;awk;2508207;
2023-06-15 22:55:10;READ;4096;awk;2508207;
2023-06-15 22:55:10;READ;4096;awk;2508207;
2023-06-15 22:55:10;WRITE;6;awk;2508207;
2023-06-15 22:55:10;READ;128;bash;2507697;
2023-06-15 22:55:10;WRITE;40;bash;2507697;
2023-06-15 22:55:10;READ;832;sleep;2508208;
2023-06-15 22:55:10;READ;8192;sleep;2508208;
2023-06-15 22:55:10;READ;8192;sleep;2508208;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:10;WRITE;8;rtkit-daemon;836990;
2023-06-15 22:55:10;READ;8;rtkit-daemon;836990;
2023-06-15 22:55:10;READ;8;systemd;1;
2023-06-15 22:55:10;READ;4096;redis-server;1691;
2023-06-15 22:55:10;READ;1;redis-server;1691;
2023-06-15 22:55:11;READ;4096;redis-server;1691;
2023-06-15 22:55:11;READ;1;redis-server;1691;
2023-06-15 22:55:11;READ;4096;redis-server;1691;
2023-06-15 22:55:11;READ;1;redis-server;1691;
2023-06-15 22:55:11;WRITE;8;pool-gsd-xsetti;3003;
2023-06-15 22:55:11;READ;16;gsd-xsettings;3003;
2023-06-15 22:55:11;READ;4096;redis-server;1691;
2023-06-15 22:55:11;READ;1;redis-server;1691;
2023-06-15 22:55:11;READ;128;bash;2507697;
2023-06-15 22:55:11;READ;832;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;832;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;832;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;832;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;832;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;832;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;99;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;1024;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;8192;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;8192;nvidia-smi;2508209;
2023-06-15 22:55:11;WRITE;23;nvidia-smi;2508209;
2023-06-15 22:55:11;WRITE;7;nvidia-smi;2508209;
2023-06-15 22:55:11;WRITE;3;nvidia-smi;2508209;
2023-06-15 22:55:11;WRITE;4;nvidia-smi;2508209;
2023-06-15 22:55:11;WRITE;6;nvidia-smi;2508209;
2023-06-15 22:55:11;WRITE;1;nvidia-smi;2508209;
2023-06-15 22:55:11;READ;128;bash;2507697;
2023-06-15 22:55:11;READ;128;bash;2507697;
2023-06-15 22:55:11;READ;128;bash;2507697;
2023-06-15 22:55:11;READ;832;date;2508211;
2023-06-15 22:55:11;READ;8192;date;2508211;
2023-06-15 22:55:11;READ;8192;date;2508211;
2023-06-15 22:55:11;READ;4096;redis-server;1691;
2023-06-15 22:55:11;READ;1;redis-server;1691;
2023-06-15 22:55:11;READ;8192;date;2508211;
2023-06-15 22:55:11;READ;8192;date;2508211;
2023-06-15 22:55:11;WRITE;20;date;2508211;
2023-06-15 22:55:11;READ;128;bash;2507697;
2023-06-15 22:55:11;READ;128;bash;2507697;
2023-06-15 22:55:11;WRITE;44;bash;2508213;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;832;awk;2508214;
2023-06-15 22:55:11;READ;8192;awk;2508214;
2023-06-15 22:55:11;READ;8192;awk;2508214;
2023-06-15 22:55:11;READ;8192;awk;2508214;
2023-06-15 22:55:11;READ;16384;awk;2508214;
2023-06-15 22:55:11;READ;12336;awk;2508214;
2023-06-15 22:55:11;READ;9156;awk;2508214;
